법정동코드,위도,경도,산출방식,코드보정
4150035000,37.212942,127.49771,면적중심,
4150036000,37.170722,127.456748,면적중심,
4150037000,37.139548,127.523122,면적중심,
4150038000,37.075655,127.546929,면적중심,
4155010100,37.007129,127.279037,면적중심,
4155010200,37.010372,127.274717,면적중심,
4155010300,37.006352,127.273666,면적중심,
4155010400,37.010019,127.276457,내부점보정,
4155010500,37.011278,127.27308,면적중심,
4155010600,37.007038,127.271876,면적중심,
4155010700,37.014543,127.276649,면적중심,
4155010800,37.003212,127.275379,면적중심,
4155010900,37.004622,127.274674,면적중심,
4155011000,37.004431,127.271793,면적중심,
4155011100,37.002635,127.272047,면적중심,
4155011200,37.002788,127.26947,면적중심,
4155011300,37.004689,127.268576,면적중심,
4155011400,37.012765,127.268776,면적중심,
4155011500,37.010208,127.270828,면적중심,
4155011600,37.008354,127.270088,면적중심,
4155011700,37.006669,127.269518,면적중심,
4155011800,37.010562,127.260704,면적중심,
4155011900,37.004967,127.260417,면적중심,
4155012000,37.030873,127.269846,면적중심,
4155012100,36.988785,127.266873,면적중심,
4155012200,37.006648,127.248599,면적중심,
4155012300,37.03997,127.263878,면적중심,
4155012400,36.99722,127.261075,면적중심,
4155012500,37.020405,127.269494,면적중심,
4155012600,37.015977,127.287551,면적중심,
4155012700,37.005861,127.286799,면적중심,
4155012800,37.015826,127.246734,면적중심,
4155012900,37.020072,127.255177,면적중심,
4155013000,37.021083,127.247103,면적중심,
4155013100,36.997372,127.283564,면적중심,
4155013200,36.989994,127.281166,면적중심,
4155013300,36.977078,127.28157,면적중심,
4155025000,36.994711,127.17361,면적중심,
4155031000,37.056057,127.313787,면적중심,
4155032000,36.981638,127.344276,면적중심,
4155033000,36.936703,127.267241,면적중심,
4155034000,36.969455,127.223427,면적중심,
4155035000,37.034467,127.238481,면적중심,
4155036000,37.081877,127.219976,면적중심,
4155038000,37.055957,127.14712,면적중심,
4155039000,37.098331,127.468752,면적중심,
4155040000,37.048674,127.421832,면적중심,
4155041000,37.067876,127.366586,면적중심,
4155042000,37.092328,127.271506,면적중심,
4157010100,37.626087,126.711221,면적중심,
4157010200,37.640729,126.715381,면적중심,
4157010300,37.656054,126.685391,면적중심,
4157010400,37.643887,126.670156,면적중심,
4157010500,37.626206,126.692421,면적중심,
4157010600,37.619076,126.726101,면적중심,
4157010700,37.606154,126.722328,면적중심,
4157010800,37.639148,126.641498,면적중심,
4157010900,37.645192,126.627423,면적중심,
4157025000,37.695998,126.599612,면적중심,
4157025300,37.606509,126.762859,면적중심,
4157025600,37.645289,126.610016,내부점보정,
4157034000,37.646708,126.571699,면적중심,
4157035000,37.736399,126.554305,면적중심,
4157036000,37.736663,126.641314,면적중심,
4159011600,37.215314,127.033803,면적중심,
4159011700,37.206311,127.039335,면적중심,
4159011800,37.206745,127.054341,면적중심,
4159011900,37.222107,127.046198,면적중심,
4159012000,37.226803,127.060645,면적중심,
4159012100,37.230433,127.034684,면적중심,
4159012200,37.220887,127.01461,면적중심,
4159012300,37.223041,126.996987,면적중심,
4159012400,37.224467,126.982726,면적중심,
4159012500,37.211944,127.010996,면적중심,
4159012600,37.201869,127.000225,면적중심,
4159012700,37.197524,127.071431,면적중심,
4159012800,37.213146,127.077833,면적중심,
4159012900,37.190891,127.094613,면적중심,
4159013000,37.195674,127.111893,면적중심,
4159013100,37.210633,127.10621,면적중심,
4159013200,37.208185,127.139263,면적중심,
4159013300,37.182943,127.142693,면적중심,
4159013400,37.187165,127.122831,면적중심,
4159013500,37.171088,127.117967,면적중심,
4159013600,37.154997,127.111798,면적중심,
4159013700,37.170687,127.100065,면적중심,
4159013800,37.172729,127.088117,면적중심,
4159013900,37.175715,127.077013,면적중심,
4159025300,37.203907,126.939227,면적중심,
4159025600,37.080368,126.786172,면적중심,
4159025900,37.114554,126.927044,면적중심,
4159026200,37.208193,126.821817,면적중심,
4159031000,37.263638,126.906699,면적중심,
4159032000,37.231862,126.871734,면적중심,
4159033000,37.192029,126.76278,면적중심,
4159034000,37.230198,126.719085,면적중심,
4159035000,37.164034,126.695132,면적중심,
4159036000,37.15368,126.882077,면적중심,
4159037000,37.073811,126.841004,면적중심,
4159040000,37.088302,126.959926,면적중심,
4159041000,37.16181,126.986131,면적중심,
4161010100,37.410187,127.25274,면적중심,
4161010200,37.402515,127.271013,면적중심,
4161010300,37.425084,127.262593,면적중심,
4161010400,37.440015,127.243502,면적중심,
4161010500,37.417478,127.236449,면적중심,
4161010600,37.43402,127.215735,면적중심,
4161010700,37.416151,127.199632,면적중심,
4161010800,37.40542,127.21785,면적중심,
4161010900,37.399786,127.185374,면적중심,
4161011000,37.389251,127.220585,면적중심,
4161011100,37.397685,127.237936,면적중심,
4161011200,37.401476,127.252665,면적중심,
4161011300,37.382124,127.197089,면적중심,
4161011400,37.373462,127.221884,면적중심,
4161011500,37.364382,127.161455,면적중심,
4161011600,37.350558,127.167673,면적중심,
4161011700,37.350068,127.203028,면적중심,
4161011800,37.362687,127.222381,면적중심,
4161011900,37.356081,127.263297,면적중심,
4161012000,37.378988,127.258795,면적중심,
4161025300,37.396863,127.311149,면적중심,
4161025900,37.363944,127.382484,면적중심,
4161033000,37.308093,127.315485,면적중심,
4161034000,37.454131,127.340062,면적중심,
4161035000,37.50286,127.320696,면적중심,
4161037000,37.459516,127.234139,면적중심,
4163010100,37.788596,127.026968,면적중심,
4163010200,37.773877,127.011193,면적중심,
4163010300,37.774164,127.0378,면적중심,
4163010400,37.775866,127.055365,면적중심,
4163010500,37.802232,127.04021,면적중심,
4163010600,37.785854,127.070248,면적중심,
4163010700,37.785462,127.090379,면적중심,
4163010800,37.802421,127.104888,면적중심,
4163010900,37.804868,127.075438,면적중심,
4163011000,37.845157,127.064721,면적중심,
4163011100,37.860693,127.078781,면적중심,
4163011200,37.848635,127.097616,면적중심,
4163011300,37.827997,127.110847,면적중심,
4163011400,37.823521,127.08923,면적중심,
4163011500,37.824854,127.070838,면적중심,
4163011600,37.820089,127.044983,면적중심,
4163011700,37.836407,127.052742,면적중심,
4163025000,37.788909,126.977636,면적중심,
4163031000,37.869243,127.02397,면적중심,
4163032000,37.896038,126.979793,면적중심,
4163033000,37.830042,126.952997,면적중심,
4163034000,37.717342,126.963481,면적중심,
4165010100,37.900186,127.184745,면적중심,
4165010200,37.886554,127.178385,면적중심,
4165010300,37.876896,127.166538,면적중심,
4165010400,37.862457,127.157792,면적중심,
4165010500,37.859288,127.142054,면적중심,
4165010600,37.849954,127.126772,면적중심,
4165025000,37.794295,127.149059,면적중심,
4165031000,37.877338,127.229568,면적중심,
4165032000,37.79762,127.235374,면적중심,
4165033000,37.833896,127.201068,면적중심,
4165034000,37.944899,127.171236,면적중심,
4165035000,38.022916,127.17698,면적중심,
4165036000,38.00267,127.251959,면적중심,
4165037000,37.964286,127.324303,면적중심,
4165038000,38.051803,127.385498,면적중심,
4165039000,38.073833,127.285114,면적중심,
4165040000,38.129138,127.225187,면적중심,
4165041000,37.898055,127.28529,면적중심,
4167010100,37.291611,127.646504,면적중심,
4167010200,37.287686,127.638296,면적중심,
4167010300,37.293086,127.632318,면적중심,
4167010400,37.254129,127.677904,면적중심,
4167010500,37.269074,127.676359,면적중심,
4167010600,37.274879,127.67235,면적중심,
4167010700,37.303166,127.624434,면적중심,
4167010800,37.277731,127.632631,면적중심,
4167010900,37.28454,127.610926,면적중심,
4167011000,37.270917,127.620639,면적중심,
4167011100,37.257896,127.609359,면적중심,
4167011200,37.24499,127.625773,면적중심,
4167011300,37.227696,127.635159,면적중심,
4167011400,37.235797,127.656836,면적중심,
4167011500,37.256927,127.642877,면적중심,
4167011600,37.265695,127.65594,면적중심,
4167011700,37.248547,127.665439,면적중심,
4167011800,37.288484,127.668504,면적중심,
4167011900,37.279705,127.656114,면적중심,
4167012000,37.303749,127.662148,면적중심,
4167012100,37.31336,127.651268,면적중심,
4167012200,37.315586,127.634244,면적중심,
4167012300,37.334309,127.650114,면적중심,
4167025000,37.209185,127.580178,면적중심,
4167031000,37.19114,127.683939,면적중심,
4167032000,37.345378,127.53341,면적중심,
4167033000,37.396512,127.497662,면적중심,
4167034500,37.294109,127.577844,면적중심,
4167035000,37.377593,127.602493,면적중심,
4167036000,37.356278,127.689156,면적중심,
4167037000,37.288474,127.726458,면적중심,
4167038000,37.409262,127.442052,면적중심,
4180025000,38.100273,127.11469,면적중심,
4180025300,37.994408,127.037173,면적중심,
4180031000,38.074899,127.037905,면적중심,
4180032000,38.010789,127.102084,면적중심,
4180033000,38.028811,126.904658,면적중심,
4180034000,38.036323,126.976961,면적중심,
4180035000,38.096531,126.943191,면적중심,
4180036000,38.19194,127.112397,면적중심,
4180037000,38.166223,127.007183,면적중심,
4180038000,37.994031,126.851294,면적중심,
4182025000,37.82882,127.487531,면적중심,
4182031000,37.653324,127.499146,면적중심,
4182032500,37.72976,127.42933,면적중심,
4182033000,37.790759,127.337784,면적중심,
4182034500,37.867113,127.371756,면적중심,
4182035000,37.944522,127.494132,면적중심,
4183025000,37.493553,127.514066,면적중심,
4183031000,37.461069,127.467692,면적중심,
4183032000,37.46809,127.411762,면적중심,
4183033000,37.541277,127.380261,면적중심,
4183034000,37.551782,127.486513,면적중심,
4183035000,37.609322,127.406343,면적중심,
4183036000,37.582824,127.635824,면적중심,
4183037000,37.548211,127.752206,면적중심,
4183038000,37.442816,127.742221,면적중심,
4183039500,37.448682,127.651432,면적중심,
4183040000,37.519742,127.588286,면적중심,
4183041000,37.439892,127.549499,면적중심,
4311110100,36.64103,127.485585,면적중심,
4311110200,36.635185,127.48905,면적중심,
4311110300,36.639627,127.489114,면적중심,
4311110400,36.643414,127.488315,면적중심,
4311110500,36.630132,127.489453,면적중심,
4311110600,36.632579,127.489041,면적중심,
4311110700,36.634217,127.492172,면적중심,
4311110800,36.629985,127.492969,면적중심,
4311110900,36.633982,127.485358,면적중심,
4311111000,36.630355,127.485363,면적중심,
4311111100,36.626812,127.491376,면적중심,
4311111200,36.642964,127.496696,면적중심,
4311111700,36.629463,127.498376,면적중심,
4311111800,36.634692,127.497238,면적중심,
4311111900,36.619156,127.500153,면적중심,
4311112000,36.626421,127.505876,면적중심,
4311112100,36.639098,127.507221,면적중심,
4311112200,36.651545,127.522966,면적중심,
4311112300,36.658231,127.542091,면적중심,
4311112400,36.616493,127.519501,면적중심,
4311112500,36.635064,127.5256,면적중심,
4311112600,36.602268,127.504053,면적중심,
4311112700,36.594748,127.499224,면적중심,
4311112800,36.594587,127.509751,면적중심,
4311112900,36.604645,127.529007,면적중심,
4311113000,36.626444,127.545239,면적중심,
4311131000,36.629994,127.597154,면적중심,
4311132000,36.653185,127.676918,면적중심,
4311133000,36.562027,127.562056,면적중심,
4311134000,36.575035,127.520591,면적중심,
4311135000,36.490967,127.510733,면적중심,
4311210100,36.636696,127.476274,면적중심,
4311210200,36.634343,127.462675,면적중심,
4311210300,36.625044,127.481347,면적중심,
4311210400,36.611693,127.46851,면적중심,
4311210500,36.603382,127.469474,면적중심,
4311210600,36.606898,127.488533,면적중심,
4311210700,36.617808,127.480698,면적중심,
4311210800,36.60966,127.452591,면적중심,
4311210900,36.624018,127.456972,면적중심,
4311211000,36.606571,127.441872,면적중심,
4311211100,36.595315,127.47957,면적중심,
4311211200,36.589338,127.487613,면적중심,
4311231000,36.566525,127.428561,면적중심,
4311232000,36.48906,127.434145,면적중심,
4311310400,36.648659,127.47479,면적중심,
4311310500,36.654873,127.468167,면적중심,
4311311300,36.620282,127.434238,면적중심,
4311311400,36.635256,127.438634,면적중심,
4311311500,36.648436,127.458251,면적중심,
4311311600,36.64512,127.443734,면적중심,
4311311700,36.617685,127.420862,면적중심,
4311311800,36.604335,127.426403,면적중심,
4311311900,36.617329,127.408376,면적중심,
4311312000,36.60545,127.402275,면적중심,
4311312100,36.594244,127.392181,면적중심,
4311312200,36.597395,127.376871,면적중심,
4311312300,36.613894,127.389803,면적중심,
4311312400,36.642273,127.407716,면적중심,
4311312500,36.650695,127.398815,면적중심,
4311312600,36.65493,127.415023,면적중심,
4311312700,36.662822,127.410876,면적중심,
4311312800,36.674313,127.407952,면적중심,
4311312900,36.663806,127.417551,면적중심,
4311313000,36.667562,127.424137,면적중심,
4311313100,36.673794,127.430025,면적중심,
4311313200,36.676413,127.440711,면적중심,
4311313300,36.671578,127.450643,면적중심,
4311313400,36.663726,127.453653,면적중심,
